Command line
Loss = 2.3300e-01, PNorm = 1019.5856, GNorm = 0.3146, lr_0 = 7.6009e-04
Loss = 2.5598e-01, PNorm = 1019.6893, GNorm = 0.2598, lr_0 = 7.6002e-04
Loss = 2.4149e-01, PNorm = 1019.7734, GNorm = 0.2482, lr_0 = 7.5995e-04
Loss = 2.6183e-01, PNorm = 1019.8556, GNorm = 0.1991, lr_0 = 7.5989e-04
Loss = 2.4468e-01, PNorm = 1019.9356, GNorm = 0.3575, lr_0 = 7.5982e-04
Loss = 2.7213e-01, PNorm = 1020.0253, GNorm = 0.4690, lr_0 = 7.5975e-04
Loss = 3.2682e-01, PNorm = 1020.1463, GNorm = 0.4642, lr_0 = 7.5968e-04
Loss = 1.9734e-01, PNorm = 1020.2873, GNorm = 0.1275, lr_0 = 7.5961e-04
Loss = 1.9978e-01, PNorm = 1020.3872, GNorm = 0.1489, lr_0 = 7.5954e-04
Loss = 1.8229e-01, PNorm = 1020.4568, GNorm = 0.6101, lr_0 = 7.5947e-04
Loss = 2.0807e-01, PNorm = 1020.5123, GNorm = 0.1971, lr_0 = 7.5940e-04
Loss = 2.8088e-01, PNorm = 1020.5633, GNorm = 0.2659, lr_0 = 7.5934e-04
Loss = 2.4922e-01, PNorm = 1020.6539, GNorm = 0.5251, lr_0 = 7.5927e-04
Loss = 3.2883e-01, PNorm = 1020.7594, GNorm = 0.4319, lr_0 = 7.5920e-04
Loss = 2.5908e-01, PNorm = 1020.8947, GNorm = 0.4545, lr_0 = 7.5913e-04
Loss = 2.3288e-01, PNorm = 1021.0141, GNorm = 0.3296, lr_0 = 7.5906e-04
Loss = 2.3929e-01, PNorm = 1021.1367, GNorm = 0.1353, lr_0 = 7.5899e-04
Loss = 2.6239e-01, PNorm = 1021.2665, GNorm = 0.5524, lr_0 = 7.5892e-04
Loss = 2.5936e-01, PNorm = 1021.3862, GNorm = 0.3406, lr_0 = 7.5885e-04
Loss = 3.1105e-01, PNorm = 1021.5483, GNorm = 0.3206, lr_0 = 7.5879e-04
Loss = 3.2497e-01, PNorm = 1021.7077, GNorm = 0.2977, lr_0 = 7.5872e-04
Loss = 1.9862e-01, PNorm = 1021.8476, GNorm = 0.3121, lr_0 = 7.5865e-04
Loss = 3.0573e-01, PNorm = 1021.9883, GNorm = 0.6396, lr_0 = 7.5858e-04
Loss = 2.1399e-01, PNorm = 1022.2179, GNorm = 0.3527, lr_0 = 7.5851e-04
Loss = 2.7428e-01, PNorm = 1022.3767, GNorm = 0.3827, lr_0 = 7.5844e-04
Loss = 3.0368e-01, PNorm = 1022.5474, GNorm = 0.3109, lr_0 = 7.5837e-04
Loss = 2.0486e-01, PNorm = 1022.7207, GNorm = 0.2847, lr_0 = 7.5830e-04
Loss = 4.0297e-01, PNorm = 1022.8987, GNorm = 0.4624, lr_0 = 7.5824e-04
Loss = 2.4948e-01, PNorm = 1023.0809, GNorm = 0.3157, lr_0 = 7.5817e-04
Loss = 3.1443e-01, PNorm = 1023.2570, GNorm = 0.2321, lr_0 = 7.5810e-04
Loss = 2.0707e-01, PNorm = 1023.4176, GNorm = 0.4503, lr_0 = 7.5803e-04
Loss = 1.9079e-01, PNorm = 1023.5388, GNorm = 0.3990, lr_0 = 7.5796e-04
Loss = 2.5371e-01, PNorm = 1023.6319, GNorm = 0.3054, lr_0 = 7.5789e-04
Loss = 2.3498e-01, PNorm = 1023.7122, GNorm = 0.3596, lr_0 = 7.5782e-04
Loss = 2.4242e-01, PNorm = 1023.8140, GNorm = 0.2898, lr_0 = 7.5776e-04
Loss = 1.4837e-01, PNorm = 1023.9194, GNorm = 0.3306, lr_0 = 7.5769e-04
Loss = 2.4170e-01, PNorm = 1024.0060, GNorm = 0.3887, lr_0 = 7.5762e-04
Loss = 2.0796e-01, PNorm = 1024.0994, GNorm = 0.4858, lr_0 = 7.5755e-04
Loss = 3.2304e-01, PNorm = 1024.2022, GNorm = 0.6394, lr_0 = 7.5748e-04
Loss = 2.3440e-01, PNorm = 1024.3355, GNorm = 0.1066, lr_0 = 7.5741e-04
Loss = 2.6410e-01, PNorm = 1024.5106, GNorm = 0.6568, lr_0 = 7.5734e-04
Loss = 2.7165e-01, PNorm = 1024.7055, GNorm = 0.1932, lr_0 = 7.5728e-04
Loss = 2.1955e-01, PNorm = 1024.8847, GNorm = 0.3530, lr_0 = 7.5721e-04
Loss = 1.7942e-01, PNorm = 1025.0249, GNorm = 0.1507, lr_0 = 7.5714e-04
Loss = 2.9710e-01, PNorm = 1025.1210, GNorm = 0.1989, lr_0 = 7.5707e-04
Loss = 2.3412e-01, PNorm = 1025.2081, GNorm = 0.6064, lr_0 = 7.5700e-04
Loss = 2.6634e-01, PNorm = 1025.3133, GNorm = 0.3055, lr_0 = 7.5693e-04
Loss = 2.0730e-01, PNorm = 1025.4294, GNorm = 0.2519, lr_0 = 7.5686e-04
Loss = 2.7259e-01, PNorm = 1025.5374, GNorm = 0.5913, lr_0 = 7.5680e-04
Loss = 1.9616e-01, PNorm = 1025.6428, GNorm = 0.2101, lr_0 = 7.5673e-04
Loss = 3.0428e-01, PNorm = 1025.7530, GNorm = 0.2543, lr_0 = 7.5666e-04
Loss = 2.2040e-01, PNorm = 1025.8695, GNorm = 0.2866, lr_0 = 7.5659e-04
Loss = 2.5698e-01, PNorm = 1025.9989, GNorm = 0.4724, lr_0 = 7.5652e-04
Loss = 3.2944e-01, PNorm = 1026.1273, GNorm = 0.5130, lr_0 = 7.5645e-04
Loss = 2.3848e-01, PNorm = 1026.2863, GNorm = 0.4101, lr_0 = 7.5638e-04
Loss = 2.0715e-01, PNorm = 1026.4290, GNorm = 0.5139, lr_0 = 7.5632e-04
Loss = 2.7401e-01, PNorm = 1026.5277, GNorm = 0.4814, lr_0 = 7.5625e-04
Loss = 2.6997e-01, PNorm = 1026.6153, GNorm = 0.4285, lr_0 = 7.5618e-04
Loss = 2.0618e-01, PNorm = 1026.7328, GNorm = 0.3235, lr_0 = 7.5611e-04
Loss = 1.7575e-01, PNorm = 1026.8526, GNorm = 0.3619, lr_0 = 7.5604e-04
Loss = 2.2316e-01, PNorm = 1026.9458, GNorm = 0.4139, lr_0 = 7.5597e-04
Loss = 2.5071e-01, PNorm = 1027.0069, GNorm = 0.2389, lr_0 = 7.5590e-04
Loss = 3.2606e-01, PNorm = 1027.1071, GNorm = 0.2888, lr_0 = 7.5584e-04
Loss = 2.0361e-01, PNorm = 1027.2560, GNorm = 0.3683, lr_0 = 7.5577e-04
Loss = 2.1031e-01, PNorm = 1027.3954, GNorm = 0.2248, lr_0 = 7.5570e-04
Loss = 3.7094e-01, PNorm = 1027.5117, GNorm = 0.5042, lr_0 = 7.5563e-04
Loss = 2.3632e-01, PNorm = 1027.6464, GNorm = 0.2798, lr_0 = 7.5556e-04
Loss = 2.1919e-01, PNorm = 1027.8214, GNorm = 0.2700, lr_0 = 7.5549e-04
Loss = 3.2139e-01, PNorm = 1027.9656, GNorm = 1.2394, lr_0 = 7.5543e-04
Loss = 2.1142e-01, PNorm = 1028.0644, GNorm = 0.3166, lr_0 = 7.5536e-04
Loss = 2.8187e-01, PNorm = 1028.1906, GNorm = 0.3116, lr_0 = 7.5529e-04
Loss = 2.6476e-01, PNorm = 1028.3263, GNorm = 0.4494, lr_0 = 7.5522e-04
Loss = 2.0623e-01, PNorm = 1028.4518, GNorm = 0.9121, lr_0 = 7.5515e-04
Loss = 1.8421e-01, PNorm = 1028.5382, GNorm = 0.2554, lr_0 = 7.5508e-04
Loss = 1.9186e-01, PNorm = 1028.6141, GNorm = 0.3420, lr_0 = 7.5502e-04
Loss = 2.1923e-01, PNorm = 1028.6856, GNorm = 0.3883, lr_0 = 7.5495e-04
Loss = 2.2295e-01, PNorm = 1028.7598, GNorm = 0.1766, lr_0 = 7.5488e-04
Loss = 2.1571e-01, PNorm = 1028.8314, GNorm = 0.3270, lr_0 = 7.5481e-04
Loss = 2.8222e-01, PNorm = 1028.9335, GNorm = 0.1921, lr_0 = 7.5474e-04
Loss = 2.3479e-01, PNorm = 1029.0307, GNorm = 0.4509, lr_0 = 7.5467e-04
Loss = 2.5855e-01, PNorm = 1029.1133, GNorm = 0.6889, lr_0 = 7.5460e-04
Loss = 2.1357e-01, PNorm = 1029.2033, GNorm = 0.5287, lr_0 = 7.5454e-04
Loss = 1.9489e-01, PNorm = 1029.3570, GNorm = 0.3155, lr_0 = 7.5447e-04
Loss = 2.6019e-01, PNorm = 1029.4877, GNorm = 0.4728, lr_0 = 7.5440e-04
Loss = 2.9011e-01, PNorm = 1029.5882, GNorm = 0.7851, lr_0 = 7.5433e-04
Loss = 2.2532e-01, PNorm = 1029.7015, GNorm = 0.2419, lr_0 = 7.5426e-04
Loss = 2.4658e-01, PNorm = 1029.8223, GNorm = 0.2506, lr_0 = 7.5419e-04
Loss = 2.5745e-01, PNorm = 1029.9276, GNorm = 0.2651, lr_0 = 7.5413e-04
Loss = 2.1273e-01, PNorm = 1030.0198, GNorm = 0.2596, lr_0 = 7.5406e-04
Loss = 2.4612e-01, PNorm = 1030.1109, GNorm = 0.4075, lr_0 = 7.5399e-04
Loss = 2.7767e-01, PNorm = 1030.1999, GNorm = 0.7113, lr_0 = 7.5392e-04
Loss = 2.5479e-01, PNorm = 1030.3346, GNorm = 0.2830, lr_0 = 7.5385e-04
Loss = 2.8019e-01, PNorm = 1030.4836, GNorm = 0.8166, lr_0 = 7.5379e-04
Loss = 1.8935e-01, PNorm = 1030.6034, GNorm = 0.2101, lr_0 = 7.5372e-04
Loss = 3.1985e-01, PNorm = 1030.7429, GNorm = 0.9262, lr_0 = 7.5365e-04
Loss = 3.1769e-01, PNorm = 1030.8801, GNorm = 0.4396, lr_0 = 7.5358e-04
Loss = 2.6248e-01, PNorm = 1031.0234, GNorm = 0.3542, lr_0 = 7.5351e-04
Loss = 2.2931e-01, PNorm = 1031.1798, GNorm = 0.3874, lr_0 = 7.5344e-04
Loss = 2.8283e-01, PNorm = 1031.3036, GNorm = 0.6142, lr_0 = 7.5338e-04
Loss = 2.9536e-01, PNorm = 1031.4057, GNorm = 0.6073, lr_0 = 7.5331e-04
Loss = 2.2439e-01, PNorm = 1031.5092, GNorm = 0.2925, lr_0 = 7.5324e-04
Loss = 3.3203e-01, PNorm = 1031.6750, GNorm = 0.4640, lr_0 = 7.5317e-04
Loss = 2.5471e-01, PNorm = 1031.8302, GNorm = 0.6053, lr_0 = 7.5310e-04
Loss = 2.7772e-01, PNorm = 1032.0039, GNorm = 0.3792, lr_0 = 7.5303e-04
Loss = 3.0789e-01, PNorm = 1032.1937, GNorm = 0.5111, lr_0 = 7.5297e-04
Loss = 3.0859e-01, PNorm = 1032.4042, GNorm = 0.3193, lr_0 = 7.5290e-04
Loss = 2.3072e-01, PNorm = 1032.6290, GNorm = 0.2942, lr_0 = 7.5283e-04
Loss = 2.9839e-01, PNorm = 1032.8295, GNorm = 0.8762, lr_0 = 7.5276e-04
Loss = 2.6676e-01, PNorm = 1032.9988, GNorm = 0.2525, lr_0 = 7.5269e-04
Loss = 2.4249e-01, PNorm = 1033.1743, GNorm = 0.2159, lr_0 = 7.5263e-04
Loss = 2.4405e-01, PNorm = 1033.3496, GNorm = 0.4214, lr_0 = 7.5256e-04
Loss = 2.8344e-01, PNorm = 1033.4726, GNorm = 0.4667, lr_0 = 7.5249e-04
Loss = 1.9959e-01, PNorm = 1033.5821, GNorm = 0.7174, lr_0 = 7.5242e-04
Loss = 2.0348e-01, PNorm = 1033.7066, GNorm = 0.4438, lr_0 = 7.5235e-04
Loss = 2.2974e-01, PNorm = 1033.8449, GNorm = 0.3413, lr_0 = 7.5228e-04
Loss = 2.6382e-01, PNorm = 1033.9522, GNorm = 0.4447, lr_0 = 7.5222e-04
Loss = 2.1116e-01, PNorm = 1034.0518, GNorm = 0.2860, lr_0 = 7.5215e-04
Loss = 2.9865e-01, PNorm = 1034.1343, GNorm = 0.2820, lr_0 = 7.5208e-04
Loss = 1.8198e-01, PNorm = 1034.2372, GNorm = 0.2546, lr_0 = 7.5201e-04
Loss = 1.8020e-01, PNorm = 1034.3158, GNorm = 0.1663, lr_0 = 7.5194e-04
Loss = 2.1456e-01, PNorm = 1034.4023, GNorm = 0.4016, lr_0 = 7.5188e-04
Loss = 1.9117e-01, PNorm = 1034.4793, GNorm = 0.2178, lr_0 = 7.5181e-04
Loss = 2.3883e-01, PNorm = 1034.5608, GNorm = 0.3848, lr_0 = 7.5174e-04
Loss = 3.4082e-01, PNorm = 1034.6572, GNorm = 0.2475, lr_0 = 7.5167e-04
Loss = 2.1669e-01, PNorm = 1034.7615, GNorm = 0.1432, lr_0 = 7.5160e-04
Loss = 1.9878e-01, PNorm = 1034.8468, GNorm = 0.4268, lr_0 = 7.5154e-04
Loss = 2.2149e-01, PNorm = 1034.9931, GNorm = 0.4722, lr_0 = 7.5147e-04
Loss = 2.8543e-01, PNorm = 1035.0986, GNorm = 0.4401, lr_0 = 7.5140e-04
Loss = 3.1920e-01, PNorm = 1035.2092, GNorm = 0.6915, lr_0 = 7.5133e-04
Loss = 2.4820e-01, PNorm = 1035.3801, GNorm = 0.2959, lr_0 = 7.5126e-04
Loss = 2.3974e-01, PNorm = 1035.5336, GNorm = 0.2820, lr_0 = 7.5120e-04
Loss = 3.5939e-01, PNorm = 1035.6878, GNorm = 0.6567, lr_0 = 7.5113e-04
Loss = 2.2741e-01, PNorm = 1035.8484, GNorm = 0.2953, lr_0 = 7.5106e-04
Loss = 1.7124e-01, PNorm = 1035.9898, GNorm = 0.3918, lr_0 = 7.5099e-04
Loss = 2.0511e-01, PNorm = 1036.0907, GNorm = 0.2368, lr_0 = 7.5092e-04
Loss = 2.5275e-01, PNorm = 1036.1929, GNorm = 0.2058, lr_0 = 7.5086e-04
Loss = 2.6864e-01, PNorm = 1036.3044, GNorm = 0.6786, lr_0 = 7.5079e-04
Loss = 2.5069e-01, PNorm = 1036.4455, GNorm = 0.2630, lr_0 = 7.5072e-04
Loss = 1.8586e-01, PNorm = 1036.6267, GNorm = 0.1795, lr_0 = 7.5065e-04
Loss = 1.5823e-01, PNorm = 1036.7637, GNorm = 0.1589, lr_0 = 7.5058e-04
Loss = 3.3707e-01, PNorm = 1036.8580, GNorm = 0.4936, lr_0 = 7.5052e-04
Loss = 2.5534e-01, PNorm = 1037.0098, GNorm = 0.5211, lr_0 = 7.5045e-04
Loss = 2.9120e-01, PNorm = 1037.1809, GNorm = 0.3448, lr_0 = 7.5038e-04
Loss = 3.0570e-01, PNorm = 1037.3520, GNorm = 0.2313, lr_0 = 7.5031e-04
Loss = 2.7525e-01, PNorm = 1037.5099, GNorm = 0.2152, lr_0 = 7.5024e-04
Loss = 3.3139e-01, PNorm = 1037.7098, GNorm = 0.3071, lr_0 = 7.5018e-04
Loss = 2.8285e-01, PNorm = 1037.8999, GNorm = 0.2527, lr_0 = 7.5011e-04
Loss = 2.1025e-01, PNorm = 1038.0609, GNorm = 0.6115, lr_0 = 7.5004e-04
Loss = 2.7405e-01, PNorm = 1038.2063, GNorm = 0.3930, lr_0 = 7.4997e-04
Loss = 2.9434e-01, PNorm = 1038.3361, GNorm = 0.2638, lr_0 = 7.4990e-04
Loss = 2.9125e-01, PNorm = 1038.5314, GNorm = 0.4396, lr_0 = 7.4984e-04
Loss = 2.5007e-01, PNorm = 1038.7386, GNorm = 0.1992, lr_0 = 7.4977e-04
Loss = 2.3687e-01, PNorm = 1038.8919, GNorm = 0.3663, lr_0 = 7.4970e-04
Loss = 2.7920e-01, PNorm = 1039.0326, GNorm = 0.2376, lr_0 = 7.4963e-04
Loss = 3.0184e-01, PNorm = 1039.1759, GNorm = 0.4736, lr_0 = 7.4956e-04
Loss = 1.5165e-01, PNorm = 1039.2866, GNorm = 0.4037, lr_0 = 7.4950e-04
Loss = 1.7659e-01, PNorm = 1039.3713, GNorm = 0.4749, lr_0 = 7.4943e-04
Loss = 2.3382e-01, PNorm = 1039.4395, GNorm = 0.2801, lr_0 = 7.4936e-04
Loss = 2.3173e-01, PNorm = 1039.5149, GNorm = 0.3562, lr_0 = 7.4929e-04
Loss = 2.9784e-01, PNorm = 1039.5952, GNorm = 0.5382, lr_0 = 7.4922e-04
Loss = 1.7860e-01, PNorm = 1039.6843, GNorm = 0.2080, lr_0 = 7.4916e-04
Loss = 2.6139e-01, PNorm = 1039.7846, GNorm = 0.2387, lr_0 = 7.4909e-04
Loss = 3.0518e-01, PNorm = 1039.8838, GNorm = 1.0425, lr_0 = 7.4902e-04
Loss = 2.5787e-01, PNorm = 1039.9795, GNorm = 0.3690, lr_0 = 7.4895e-04
Loss = 2.3938e-01, PNorm = 1040.0989, GNorm = 0.5182, lr_0 = 7.4889e-04
Loss = 2.3961e-01, PNorm = 1040.2021, GNorm = 0.5669, lr_0 = 7.4882e-04
Loss = 1.7790e-01, PNorm = 1040.2916, GNorm = 0.2074, lr_0 = 7.4875e-04
Loss = 2.5422e-01, PNorm = 1040.3823, GNorm = 0.4378, lr_0 = 7.4868e-04
Loss = 2.9416e-01, PNorm = 1040.5211, GNorm = 0.4404, lr_0 = 7.4861e-04
Loss = 2.2153e-01, PNorm = 1040.6370, GNorm = 0.2389, lr_0 = 7.4855e-04
Loss = 2.8367e-01, PNorm = 1040.7446, GNorm = 0.2614, lr_0 = 7.4848e-04
Loss = 2.8589e-01, PNorm = 1040.8413, GNorm = 0.3734, lr_0 = 7.4841e-04
Loss = 1.4997e-01, PNorm = 1040.9552, GNorm = 0.4502, lr_0 = 7.4834e-04
Loss = 1.7194e-01, PNorm = 1041.0922, GNorm = 0.3018, lr_0 = 7.4828e-04
Loss = 3.1971e-01, PNorm = 1041.2069, GNorm = 0.2278, lr_0 = 7.4821e-04
Loss = 2.5180e-01, PNorm = 1041.3078, GNorm = 0.5628, lr_0 = 7.4814e-04
Loss = 2.6266e-01, PNorm = 1041.4484, GNorm = 0.3725, lr_0 = 7.4807e-04
Loss = 2.0629e-01, PNorm = 1041.6516, GNorm = 0.2936, lr_0 = 7.4800e-04
Loss = 2.0669e-01, PNorm = 1041.9322, GNorm = 0.1768, lr_0 = 7.4794e-04
Loss = 3.2706e-01, PNorm = 1042.1099, GNorm = 1.7387, lr_0 = 7.4787e-04
Loss = 2.2510e-01, PNorm = 1042.2678, GNorm = 0.2813, lr_0 = 7.4780e-04
Loss = 4.0099e-01, PNorm = 1042.4240, GNorm = 0.6098, lr_0 = 7.4773e-04
Loss = 2.4380e-01, PNorm = 1042.6123, GNorm = 0.3643, lr_0 = 7.4767e-04
Loss = 2.2671e-01, PNorm = 1042.9816, GNorm = 0.3115, lr_0 = 7.4760e-04
Loss = 2.5806e-01, PNorm = 1043.1736, GNorm = 0.2096, lr_0 = 7.4753e-04
Loss = 3.0320e-01, PNorm = 1043.2891, GNorm = 0.3962, lr_0 = 7.4746e-04
Loss = 3.0371e-01, PNorm = 1043.4148, GNorm = 0.6720, lr_0 = 7.4739e-04
Loss = 2.1884e-01, PNorm = 1043.5430, GNorm = 0.2987, lr_0 = 7.4733e-04
Loss = 2.5098e-01, PNorm = 1043.6253, GNorm = 0.1656, lr_0 = 7.4726e-04
Loss = 3.4286e-01, PNorm = 1043.7209, GNorm = 0.3834, lr_0 = 7.4719e-04
Loss = 2.6677e-01, PNorm = 1043.8465, GNorm = 0.2355, lr_0 = 7.4712e-04
Loss = 2.8882e-01, PNorm = 1043.9810, GNorm = 0.5450, lr_0 = 7.4706e-04
Loss = 3.2184e-01, PNorm = 1044.1460, GNorm = 0.6363, lr_0 = 7.4699e-04
Loss = 2.4723e-01, PNorm = 1044.3144, GNorm = 0.2552, lr_0 = 7.4692e-04
Loss = 2.6380e-01, PNorm = 1044.4698, GNorm = 0.2178, lr_0 = 7.4685e-04
Loss = 2.1850e-01, PNorm = 1044.5971, GNorm = 0.4567, lr_0 = 7.4679e-04
Loss = 2.3709e-01, PNorm = 1044.6880, GNorm = 0.6034, lr_0 = 7.4672e-04
Loss = 2.2276e-01, PNorm = 1044.8121, GNorm = 0.3928, lr_0 = 7.4665e-04
Loss = 2.4476e-01, PNorm = 1044.9744, GNorm = 0.2053, lr_0 = 7.4658e-04
Loss = 2.9169e-01, PNorm = 1045.0907, GNorm = 0.3621, lr_0 = 7.4652e-04
Loss = 2.0893e-01, PNorm = 1045.1859, GNorm = 0.2021, lr_0 = 7.4645e-04
Loss = 2.8874e-01, PNorm = 1045.2694, GNorm = 0.2961, lr_0 = 7.4638e-04
Loss = 3.4880e-01, PNorm = 1045.3598, GNorm = 0.6719, lr_0 = 7.4631e-04
Loss = 2.1539e-01, PNorm = 1045.5116, GNorm = 0.2823, lr_0 = 7.4624e-04
Loss = 2.7203e-01, PNorm = 1045.6540, GNorm = 0.4158, lr_0 = 7.4618e-04
Loss = 3.2400e-01, PNorm = 1045.8006, GNorm = 0.3910, lr_0 = 7.4611e-04
Loss = 1.5819e-01, PNorm = 1045.9644, GNorm = 0.2316, lr_0 = 7.4604e-04
Loss = 3.1969e-01, PNorm = 1046.1087, GNorm = 0.3513, lr_0 = 7.4597e-04
Loss = 1.6950e-01, PNorm = 1046.2457, GNorm = 0.1988, lr_0 = 7.4591e-04
Loss = 3.3914e-01, PNorm = 1046.3458, GNorm = 0.5056, lr_0 = 7.4584e-04
Loss = 1.9100e-01, PNorm = 1046.4302, GNorm = 0.1715, lr_0 = 7.4577e-04
Loss = 2.9390e-01, PNorm = 1046.5387, GNorm = 0.8384, lr_0 = 7.4570e-04
Loss = 1.7755e-01, PNorm = 1046.6434, GNorm = 0.4966, lr_0 = 7.4564e-04
Loss = 2.2702e-01, PNorm = 1046.7521, GNorm = 0.2678, lr_0 = 7.4557e-04
Loss = 1.7715e-01, PNorm = 1046.8767, GNorm = 0.5866, lr_0 = 7.4550e-04
Loss = 2.3637e-01, PNorm = 1046.9937, GNorm = 0.6942, lr_0 = 7.4543e-04
Loss = 2.2981e-01, PNorm = 1047.0997, GNorm = 0.1095, lr_0 = 7.4537e-04
Loss = 2.8443e-01, PNorm = 1047.2118, GNorm = 0.3402, lr_0 = 7.4530e-04
Loss = 2.5283e-01, PNorm = 1047.3753, GNorm = 0.4601, lr_0 = 7.4523e-04
Loss = 2.2140e-01, PNorm = 1047.5727, GNorm = 0.4330, lr_0 = 7.4516e-04
Loss = 1.9351e-01, PNorm = 1047.7406, GNorm = 0.1751, lr_0 = 7.4510e-04
Loss = 3.4929e-01, PNorm = 1047.8684, GNorm = 0.7004, lr_0 = 7.4503e-04
Loss = 1.8023e-01, PNorm = 1047.9976, GNorm = 0.4239, lr_0 = 7.4496e-04
Loss = 1.8122e-01, PNorm = 1048.1173, GNorm = 0.1548, lr_0 = 7.4489e-04
Loss = 2.0171e-01, PNorm = 1048.2259, GNorm = 0.1666, lr_0 = 7.4483e-04
Loss = 2.2011e-01, PNorm = 1048.3598, GNorm = 0.5325, lr_0 = 7.4476e-04
Loss = 2.3753e-01, PNorm = 1048.4599, GNorm = 0.3617, lr_0 = 7.4469e-04
Loss = 3.2033e-01, PNorm = 1048.5565, GNorm = 0.2838, lr_0 = 7.4462e-04
Loss = 3.3098e-01, PNorm = 1048.6803, GNorm = 0.4972, lr_0 = 7.4456e-04
Loss = 2.2369e-01, PNorm = 1048.8069, GNorm = 0.2440, lr_0 = 7.4449e-04
Loss = 2.0261e-01, PNorm = 1048.9194, GNorm = 0.5462, lr_0 = 7.4442e-04
Loss = 2.0662e-01, PNorm = 1049.0151, GNorm = 0.2936, lr_0 = 7.4435e-04
Loss = 2.0143e-01, PNorm = 1049.1004, GNorm = 0.7716, lr_0 = 7.4429e-04
Loss = 2.1771e-01, PNorm = 1049.1605, GNorm = 0.4125, lr_0 = 7.4422e-04
Loss = 3.5190e-01, PNorm = 1049.2224, GNorm = 0.5673, lr_0 = 7.4415e-04
Loss = 2.6519e-01, PNorm = 1049.3430, GNorm = 0.3788, lr_0 = 7.4408e-04
Loss = 2.2202e-01, PNorm = 1049.4989, GNorm = 0.4107, lr_0 = 7.4402e-04
Loss = 1.7964e-01, PNorm = 1049.6374, GNorm = 0.4503, lr_0 = 7.4395e-04
Loss = 1.7489e-01, PNorm = 1049.7561, GNorm = 0.1776, lr_0 = 7.4388e-04
Loss = 3.5357e-01, PNorm = 1049.8519, GNorm = 0.4876, lr_0 = 7.4382e-04
Loss = 2.6779e-01, PNorm = 1049.9941, GNorm = 0.1971, lr_0 = 7.4375e-04
Loss = 2.3227e-01, PNorm = 1050.1951, GNorm = 0.2027, lr_0 = 7.4368e-04
Loss = 2.6135e-01, PNorm = 1050.3328, GNorm = 0.4393, lr_0 = 7.4361e-04
Loss = 1.8348e-01, PNorm = 1050.4413, GNorm = 0.2618, lr_0 = 7.4355e-04
Loss = 1.4557e-01, PNorm = 1050.5429, GNorm = 0.2928, lr_0 = 7.4348e-04
Loss = 2.3033e-01, PNorm = 1050.6557, GNorm = 0.1408, lr_0 = 7.4341e-04
Loss = 1.8174e-01, PNorm = 1050.7500, GNorm = 0.5711, lr_0 = 7.4334e-04
Loss = 2.4732e-01, PNorm = 1050.8443, GNorm = 0.3838, lr_0 = 7.4328e-04
Loss = 3.0003e-01, PNorm = 1050.9645, GNorm = 0.5113, lr_0 = 7.4321e-04
Loss = 2.5511e-01, PNorm = 1051.1591, GNorm = 0.2956, lr_0 = 7.4314e-04
Loss = 2.8059e-01, PNorm = 1051.3327, GNorm = 0.3781, lr_0 = 7.4307e-04
Loss = 3.0062e-01, PNorm = 1051.4874, GNorm = 0.3470, lr_0 = 7.4301e-04
Loss = 2.8559e-01, PNorm = 1051.6330, GNorm = 0.3395, lr_0 = 7.4294e-04
Loss = 2.4933e-01, PNorm = 1051.7827, GNorm = 0.6045, lr_0 = 7.4287e-04
Loss = 2.7889e-01, PNorm = 1051.9015, GNorm = 0.4104, lr_0 = 7.4281e-04
Loss = 2.0718e-01, PNorm = 1052.0035, GNorm = 0.3834, lr_0 = 7.4274e-04
Loss = 2.1702e-01, PNorm = 1052.0860, GNorm = 0.1225, lr_0 = 7.4267e-04
Loss = 1.7999e-01, PNorm = 1052.1663, GNorm = 0.5264, lr_0 = 7.4260e-04
Loss = 2.5644e-01, PNorm = 1052.2336, GNorm = 0.4402, lr_0 = 7.4254e-04
Loss = 2.6997e-01, PNorm = 1052.3114, GNorm = 0.5441, lr_0 = 7.4247e-04
Loss = 2.3278e-01, PNorm = 1052.4272, GNorm = 0.2555, lr_0 = 7.4240e-04
Loss = 2.8652e-01, PNorm = 1052.5357, GNorm = 0.4096, lr_0 = 7.4233e-04
Loss = 3.1686e-01, PNorm = 1052.6570, GNorm = 0.3033, lr_0 = 7.4227e-04
Loss = 2.0348e-01, PNorm = 1052.7782, GNorm = 0.1912, lr_0 = 7.4220e-04
Loss = 2.3621e-01, PNorm = 1052.8783, GNorm = 0.4506, lr_0 = 7.4213e-04
Loss = 2.0240e-01, PNorm = 1052.9681, GNorm = 0.1869, lr_0 = 7.4207e-04
Loss = 2.4351e-01, PNorm = 1053.0524, GNorm = 0.3138, lr_0 = 7.4200e-04
Loss = 1.7732e-01, PNorm = 1053.1400, GNorm = 0.1733, lr_0 = 7.4193e-04
Loss = 2.6267e-01, PNorm = 1053.2135, GNorm = 0.9878, lr_0 = 7.4186e-04
Loss = 2.6160e-01, PNorm = 1053.2887, GNorm = 0.4513, lr_0 = 7.4180e-04
Loss = 2.6735e-01, PNorm = 1053.3782, GNorm = 0.2629, lr_0 = 7.4173e-04
Loss = 2.6323e-01, PNorm = 1053.4727, GNorm = 0.2611, lr_0 = 7.4166e-04
Loss = 2.5504e-01, PNorm = 1053.5642, GNorm = 0.1790, lr_0 = 7.4160e-04
Loss = 2.7948e-01, PNorm = 1053.6653, GNorm = 0.3114, lr_0 = 7.4153e-04
